chr	res	node	FDR	emp.pval
chr15	5kb	5kb_25_300_77630000_77755000	0.01	0.00000999990000099999
chr15	5kb	5kb_2_1_80350000_80355000	0.01	0.000339996600034
chr15	5kb	5kb_7_21_56505000_56535000	0.01	0.00000999990000099999
chr15	5kb	5kb_19_171_99050000_99465000	0.01	0.00000999990000099999
chr15	5kb	5kb_9_36_50610000_50655000	0.01	0.001129988700113
chr16	500kb	500kb_7_21_84000000_87000000	0.01	0.000149998500015
chr16	500kb	500kb_3_3_30500000_31500000	0.01	0.000229997700023
chr16	100kb	100kb_2_1_29800000_29900000	0.01	0.00000999990000099999
chr16	100kb	100kb_22_231_2800000_4900000	0.01	0.00000999990000099999
chr16	50kb	50kb_6_15_55400000_55650000	0.01	0.00000999990000099999
chr16	50kb	50kb_8_28_69350000_69700000	0.01	0.00000999990000099999
chr16	50kb	50kb_13_78_85050000_85650000	0.01	0.00000999990000099999
chr16	50kb	50kb_10_45_87500000_87950000	0.01	0.00000999990000099999
chr16	50kb	50kb_8_28_2200000_2550000	0.01	0.000619993800061999
chr16	50kb	50kb_8_28_2800000_3150000	0.01	0.00000999990000099999
chr16	50kb	50kb_14_91_3750000_4400000	0.01	0.000189998100019
chr16	10kb	10kb_12_66_48580000_48690000	0.01	0.00000999990000099999
chr16	10kb	10kb_8_28_48580000_48650000	0.01	0.00000999990000099999
chr16	10kb	10kb_11_55_55490000_55600000	0.01	0.00000999990000099999
chr16	10kb	10kb_13_78_52970000_53090000	0.01	0.000159998400016
chr16	10kb	10kb_24_276_51170000_51540000	0.01	0.00000999990000099999
chr16	10kb	10kb_15_105_67550000_67690000	0.01	0.00000999990000099999
chr16	10kb	10kb_32_496_68560000_68870000	0.01	0.00000999990000099999
chr16	10kb	10kb_24_276_85460000_85690000	0.01	0.00000999990000099999
chr16	10kb	10kb_31_465_11500000_11800000	0.01	0.000029999700003
chr16	10kb	10kb_8_28_11950000_12020000	0.01	0.0000599994000059999
chr16	10kb	10kb_5_10_11950000_11990000	0.01	0.000319996800032
chr16	10kb	10kb_4_6_2560000_2590000	0.01	0.00000999990000099999
chr16	10kb	10kb_15_105_4300000_4440000	0.01	0.00000999990000099999
chr16	5kb	5kb_10_45_46820000_46865000	0.01	0.000259997400026
chr16	5kb	5kb_7_21_48625000_48655000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_48640000_48655000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_48640000_48645000	0.01	0.00000999990000099999
chr16	5kb	5kb_20_190_47510000_47670000	0.01	0.000729992700072999
chr16	5kb	5kb_10_45_47510000_47555000	0.01	0.000029999700003
chr16	5kb	5kb_6_15_47510000_47535000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_47525000_47535000	0.01	0.00000999990000099999
chr16	5kb	5kb_14_91_49890000_49955000	0.01	0.00000999990000099999
chr16	5kb	5kb_8_28_49890000_49925000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_56690000_56700000	0.01	0.000159998400016
chr16	5kb	5kb_8_28_57215000_57250000	0.01	0.0000899991000089999
chr16	5kb	5kb_2_1_57215000_57220000	0.01	0.0000799992000079999
chr16	5kb	5kb_9_36_55500000_55540000	0.01	0.00000999990000099999
chr16	5kb	5kb_6_15_55515000_55540000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_55535000_55540000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_55515000_55530000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_55525000_55530000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_55515000_55520000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_51670000_51675000	0.01	0.000129998700013
chr16	5kb	5kb_47_1080_51170000_51545000	0.01	0.00000999990000099999
chr16	5kb	5kb_28_378_51170000_51330000	0.01	0.00000999990000099999
chr16	5kb	5kb_12_66_51170000_51225000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_51170000_51185000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_51180000_51185000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_70700000_70715000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_70710000_70715000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_67685000_67690000	0.01	0.000189998100019
chr16	5kb	5kb_17_136_67590000_67670000	0.01	0.000209997900021
chr16	5kb	5kb_9_36_67590000_67630000	0.01	0.00000999990000099999
chr16	5kb	5kb_5_10_67590000_67610000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_67465000_67475000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_69540000_69560000	0.01	0.000029999700003
chr16	5kb	5kb_2_1_69555000_69560000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_68860000_68875000	0.01	0.000019999800002
chr16	5kb	5kb_2_1_68860000_68865000	0.01	0.00000999990000099999
chr16	5kb	5kb_7_21_84590000_84620000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_85615000_85625000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_85590000_85595000	0.01	0.000019999800002
chr16	5kb	5kb_7_21_85550000_85585000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_85675000_85680000	0.01	0.000579994200057999
chr16	5kb	5kb_2_1_88855000_88860000	0.01	0.0000899991000089999
chr16	5kb	5kb_3_3_87865000_87875000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_87865000_87870000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_75290000_75295000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_74330000_74345000	0.01	0.000179998200018
chr16	5kb	5kb_2_1_74330000_74335000	0.01	0.0000999990000099999
chr16	5kb	5kb_37_666_79450000_79635000	0.01	0.00000999990000099999
chr16	5kb	5kb_15_105_79565000_79635000	0.01	0.00000999990000099999
chr16	5kb	5kb_7_21_79605000_79635000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_79625000_79635000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_31190000_31200000	0.01	0.000109998900011
chr16	5kb	5kb_2_1_31195000_31200000	0.01	0.000019999800002
chr16	5kb	5kb_3_3_30670000_30680000	0.01	0.00000999990000099999
chr16	5kb	5kb_6_15_21600000_21625000	0.01	0.000549994500054999
chr16	5kb	5kb_4_6_21610000_21625000	0.01	0.0000899991000089999
chr16	5kb	5kb_2_1_21610000_21615000	0.01	0.000259997400026
chr16	5kb	5kb_6_15_23690000_23715000	0.01	0.000719992800071999
chr16	5kb	5kb_3_3_23690000_23700000	0.01	0.0000499995000049999
chr16	5kb	5kb_4_6_29710000_29725000	0.01	0.000019999800002
chr16	5kb	5kb_5_10_29800000_29820000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_29815000_29820000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_30000000_30015000	0.01	0.0000599994000059999
chr16	5kb	5kb_3_3_30070000_30080000	0.01	0.00000999990000099999
chr16	5kb	5kb_5_10_19850000_19870000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_19865000_19870000	0.01	0.00000999990000099999
chr16	5kb	5kb_7_21_22200000_22230000	0.01	0.000749992500074999
chr16	5kb	5kb_3_3_22200000_22210000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_22200000_22205000	0.01	0.0000699993000069999
chr16	5kb	5kb_14_91_11595000_11660000	0.01	0.00000999990000099999
chr16	5kb	5kb_7_21_11630000_11660000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_11645000_11660000	0.01	0.000039999600004
chr16	5kb	5kb_6_15_11970000_11995000	0.01	0.000119998800012
chr16	5kb	5kb_2_1_11990000_11995000	0.01	0.000429995700043
chr16	5kb	5kb_5_10_11400000_11420000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_11400000_11405000	0.01	0.00000999990000099999
chr16	5kb	5kb_7_21_9740000_9770000	0.01	0.000219997800022
chr16	5kb	5kb_4_6_9755000_9770000	0.01	0.0000699993000069999
chr16	5kb	5kb_2_1_9765000_9770000	0.01	0.0000599994000059999
chr16	5kb	5kb_2_1_770000_775000	0.01	0.00000999990000099999
chr16	5kb	5kb_4_6_2560000_2575000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_2560000_2565000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_2255000_2260000	0.01	0.0000799992000079999
chr16	5kb	5kb_3_3_3065000_3075000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_3065000_3070000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_2810000_2815000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_2915000_2920000	0.01	0.0000899991000089999
chr16	5kb	5kb_14_91_4325000_4390000	0.01	0.001019989800102
chr16	5kb	5kb_8_28_4325000_4360000	0.01	0.0000899991000089999
chr16	5kb	5kb_4_6_4345000_4360000	0.01	0.000039999600004
chr16	5kb	5kb_3_3_4310000_4320000	0.01	0.000139998600014
chr16	5kb	5kb_6_15_4700000_4725000	0.01	0.0000599994000059999
chr16	5kb	5kb_29_406_54270000_54455000	0.01	0.0000499995000049999
chr16	5kb	5kb_6_15_53070000_53095000	0.01	0.000019999800002
chr16	5kb	5kb_2_1_71800000_71805000	0.01	0.000739992600073999
chr16	5kb	5kb_5_10_15125000_15145000	0.01	0.002089979100209
chr17	500kb	500kb_6_15_76500000_79000000	0.01	0.000279997200028
chr17	500kb	500kb_2_1_79500000_80000000	0.01	0.00000999990000099999
chr17	500kb	500kb_17_136_0_8000000	0.01	0.00000999990000099999
chr17	500kb	500kb_14_91_36500000_43000000	0.01	0.000119998800012
chr17	100kb	100kb_76_2850_48000000_61400000	0.01	0.00000999990000099999
chr17	100kb	100kb_7_21_1000000_1600000	0.01	0.000019999800002
chr17	50kb	50kb_7_21_79700000_80000000	0.01	0.00000999990000099999
chr17	50kb	50kb_3_3_79700000_79800000	0.01	0.00000999990000099999
chr17	50kb	50kb_4_6_79850000_80000000	0.01	0.000019999800002
chr17	50kb	50kb_9_36_47000000_47400000	0.01	0.001039989600104
chr17	50kb	50kb_5_10_62950000_63150000	0.01	0.0000799992000079999
chr17	50kb	50kb_11_55_66050000_66550000	0.01	0.00000999990000099999
chr17	50kb	50kb_8_28_57700000_58050000	0.01	0.00000999990000099999
chr17	50kb	50kb_26_325_55000000_56250000	0.01	0.000729992700072999
chr17	50kb	50kb_10_45_48000000_48450000	0.01	0.00000999990000099999
chr17	50kb	50kb_3_3_49100000_49200000	0.01	0.000029999700003
chr17	50kb	50kb_13_78_2250000_2850000	0.01	0.00000999990000099999
chr17	50kb	50kb_8_28_7700000_8050000	0.01	0.00000999990000099999
chr17	50kb	50kb_13_78_7050000_7650000	0.01	0.00000999990000099999
chr17	50kb	50kb_10_45_4400000_4850000	0.01	0.000179998200018
chr17	50kb	50kb_10_45_38300000_38750000	0.01	0.00000999990000099999
chr17	50kb	50kb_17_136_39850000_40650000	0.01	0.00000999990000099999
chr17	50kb	50kb_10_45_41950000_42400000	0.01	0.0000699993000069999
chr17	10kb	10kb_12_66_66470000_66590000	0.01	0.00000999990000099999
chr17	10kb	10kb_29_406_57790000_58090000	0.01	0.000019999800002
chr17	10kb	10kb_19_171_57790000_57970000	0.01	0.00000999990000099999
chr17	10kb	10kb_23_253_7410000_7690000	0.01	0.0000599994000059999
chr17	10kb	10kb_14_91_7410000_7600000	0.01	0.00000999990000099999
chr17	10kb	10kb_42_861_7050000_7480000	0.01	0.00000999990000099999
chr17	10kb	10kb_17_136_7050000_7210000	0.01	0.00000999990000099999
chr17	10kb	10kb_25_300_7220000_7480000	0.01	0.00000999990000099999
chr17	10kb	10kb_28_378_38510000_38790000	0.01	0.00000999990000099999
chr17	10kb	10kb_23_253_39850000_40070000	0.01	0.00000999990000099999
chr17	10kb	10kb_28_378_30800000_31070000	0.01	0.001579984200158
chr17	10kb	10kb_16_120_30800000_30950000	0.01	0.000269997300027
chr17	10kb	10kb_5_10_32540000_32580000	0.01	0.0000699993000069999
chr17	5kb	5kb_3_3_74250000_74270000	0.01	0.0000499995000049999
chr17	5kb	5kb_2_1_74250000_74260000	0.01	0.000029999700003
chr17	5kb	5kb_11_55_75890000_75950000	0.01	0.0000499995000049999
chr17	5kb	5kb_6_15_75915000_75950000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_76260000_76270000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_76265000_76270000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_76340000_76350000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_76345000_76350000	0.01	0.00000999990000099999
chr17	5kb	5kb_10_45_73340000_73385000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_73370000_73385000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_73380000_73385000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_72745000_72760000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_72755000_72760000	0.01	0.00000999990000099999
chr17	5kb	5kb_10_45_76840000_76885000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_76840000_76860000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_76840000_76850000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_76845000_76850000	0.01	0.00000999990000099999
chr17	5kb	5kb_15_105_79220000_79495000	0.01	0.00000999990000099999
chr17	5kb	5kb_10_45_79450000_79495000	0.01	0.00000999990000099999
chr17	5kb	5kb_6_15_79450000_79475000	0.01	0.00000999990000099999
chr17	5kb	5kb_13_78_79310000_79370000	0.01	0.00000999990000099999
chr17	5kb	5kb_7_21_79310000_79370000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_79350000_79370000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_79360000_79370000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_79360000_79365000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_79825000_79830000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_79800000_79820000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_79800000_79810000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_79800000_79805000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_79990000_80005000	0.01	0.0000499995000049999
chr17	5kb	5kb_2_1_79990000_79995000	0.01	0.0000699993000069999
chr17	5kb	5kb_7_21_44265000_44295000	0.01	0.000159998400016
chr17	5kb	5kb_5_10_44265000_44285000	0.01	0.0000999990000099999
chr17	5kb	5kb_4_6_47070000_47085000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_47070000_47075000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_47090000_47095000	0.01	0.0000499995000049999
chr17	5kb	5kb_2_1_46970000_46975000	0.01	0.000029999700003
chr17	5kb	5kb_12_66_62500000_62560000	0.01	0.000039999600004
chr17	5kb	5kb_6_15_62500000_62525000	0.01	0.000029999700003
chr17	5kb	5kb_3_3_62500000_62510000	0.01	0.00000999990000099999
chr17	5kb	5kb_6_15_63025000_63050000	0.01	0.000029999700003
chr17	5kb	5kb_4_6_63035000_63050000	0.01	0.00000999990000099999
chr17	5kb	5kb_9_36_66470000_66510000	0.01	0.0000599994000059999
chr17	5kb	5kb_4_6_66495000_66510000	0.01	0.000039999600004
chr17	5kb	5kb_2_1_66505000_66510000	0.01	0.000029999700003
chr17	5kb	5kb_8_28_57900000_57970000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_57915000_57970000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_57915000_57930000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_57915000_57920000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_57900000_57910000	0.01	0.0000499995000049999
chr17	5kb	5kb_7_21_60120000_60150000	0.01	0.000239997600024
chr17	5kb	5kb_4_6_60120000_60135000	0.01	0.000479995200048
chr17	5kb	5kb_2_1_60120000_60125000	0.01	0.0000499995000049999
chr17	5kb	5kb_5_10_55990000_56010000	0.01	0.000139998600014
chr17	5kb	5kb_24_276_48800000_48920000	0.01	0.000259997400026
chr17	5kb	5kb_9_36_48800000_48845000	0.01	0.0000499995000049999
chr17	5kb	5kb_4_6_48800000_48820000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_48810000_48820000	0.01	0.00000999990000099999
chr17	5kb	5kb_16_120_48245000_48390000	0.01	0.00000999990000099999
chr17	5kb	5kb_7_21_48245000_48275000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_48260000_48275000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_48260000_48265000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_48270000_48275000	0.01	0.00000999990000099999
chr17	5kb	5kb_7_21_49195000_49225000	0.01	0.000699993000069999
chr17	5kb	5kb_3_3_49195000_49205000	0.01	0.0000599994000059999
chr17	5kb	5kb_6_15_1670000_1695000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_1670000_1680000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_1670000_1675000	0.01	0.00000999990000099999
chr17	5kb	5kb_8_28_2740000_2775000	0.01	0.0000699993000069999
chr17	5kb	5kb_14_91_2250000_2315000	0.01	0.0000799992000079999
chr17	5kb	5kb_8_28_2280000_2315000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_2300000_2315000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_2300000_2305000	0.01	0.00000999990000099999
chr17	5kb	5kb_9_36_4255000_4300000	0.01	0.0000799992000079999
chr17	5kb	5kb_2_1_8100000_8105000	0.01	0.0000499995000049999
chr17	5kb	5kb_12_66_7700000_7755000	0.01	0.00000999990000099999
chr17	5kb	5kb_6_15_7730000_7755000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_7740000_7755000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7750000_7755000	0.01	0.000149998500015
chr17	5kb	5kb_2_1_7740000_7745000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_8055000_8060000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_7410000_7430000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7410000_7415000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_7195000_7215000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7210000_7215000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_7385000_7405000	0.01	0.000019999800002
chr17	5kb	5kb_3_3_7305000_7315000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7305000_7310000	0.01	0.00000999990000099999
chr17	5kb	5kb_6_15_6815000_6915000	0.01	0.000029999700003
chr17	5kb	5kb_5_10_4845000_4865000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_4845000_4850000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_19350000_19360000	0.01	0.0000899991000089999
chr17	5kb	5kb_2_1_36890000_36895000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_36590000_36605000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_39680000_39685000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_38665000_38670000	0.01	0.0000499995000049999
chr17	5kb	5kb_3_3_39905000_39915000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_39910000_39915000	0.01	0.00000999990000099999
chr17	5kb	5kb_15_105_41570000_41645000	0.01	0.000289997100029
chr17	5kb	5kb_29_406_41120000_41270000	0.01	0.000029999700003
chr17	5kb	5kb_9_36_41120000_41170000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_41150000_41170000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_41160000_41170000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_41150000_41155000	0.01	0.0000899991000089999
chr17	5kb	5kb_3_3_42290000_42300000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_42430000_42435000	0.01	0.0000499995000049999
chr17	5kb	5kb_4_6_43225000_43285000	0.01	0.000019999800002
chr17	5kb	5kb_3_3_43225000_43240000	0.01	0.000019999800002
chr17	5kb	5kb_2_1_43225000_43230000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_26355000_26385000	0.01	0.0000799992000079999
chr17	5kb	5kb_3_3_26355000_26370000	0.01	0.0000699993000069999
chr17	5kb	5kb_2_1_26365000_26370000	0.01	0.0000599994000059999
chr17	5kb	5kb_2_1_30805000_30810000	0.01	0.000109998900011
chr17	5kb	5kb_4_6_46980000_46995000	0.01	0.000019999800002
chr17	5kb	5kb_2_1_66370000_66375000	0.01	0.000619993800061999
chr17	5kb	5kb_5_10_32565000_32585000	0.01	0.0000599994000059999
chr18	100kb	100kb_97_4656_0_11000000	0.01	0.0000799992000079999
chr18	100kb	100kb_52_1326_9400000_20800000	0.01	0.0000999990000099999
chr18	100kb	100kb_110_5995_20000000_34400000	0.01	0.000029999700003
chr18	100kb	100kb_55_1485_20000000_34400000	0.01	0.002649973500265
chr18	100kb	100kb_55_1485_24500000_29900000	0.01	0.002669973300267
chr18	50kb	50kb_17_136_46150000_46950000	0.01	0.000349996500035
chr18	50kb	50kb_10_45_57100000_57550000	0.01	0.000109998900011
chr18	50kb	50kb_13_78_76350000_76950000	0.01	0.000769992300076999
chr18	50kb	50kb_8_28_3250000_3650000	0.01	0.00000999990000099999
chr18	50kb	50kb_15_105_19450000_20250000	0.01	0.00000999990000099999
chr18	50kb	50kb_9_36_9400000_9900000	0.01	0.00000999990000099999
chr18	10kb	10kb_26_325_46430000_46700000	0.01	0.000559994400055999
chr18	10kb	10kb_13_78_46430000_46570000	0.01	0.0000799992000079999
chr18	10kb	10kb_13_78_61000000_61120000	0.01	0.0000699993000069999
chr18	10kb	10kb_42_861_74080000_74490000	0.01	0.000669993300066999
chr18	10kb	10kb_35_595_74080000_74420000	0.01	0.000479995200048
chr18	10kb	10kb_30_435_19450000_19750000	0.01	0.00000999990000099999
chr18	10kb	10kb_19_171_19570000_19750000	0.01	0.00000999990000099999
chr18	10kb	10kb_6_15_12940000_12990000	0.01	0.0000499995000049999
chr18	10kb	10kb_11_55_33650000_33750000	0.01	0.000019999800002
chr18	10kb	10kb_15_105_25410000_25560000	0.01	0.00000999990000099999
chr18	5kb	5kb_19_171_47000000_47390000	0.01	0.000229997700023
chr18	5kb	5kb_16_120_47310000_47390000	0.01	0.00019999800002
chr18	5kb	5kb_7_21_47310000_47345000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_47335000_47345000	0.01	0.000029999700003
chr18	5kb	5kb_7_21_46510000_46540000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_46510000_46520000	0.01	0.00000999990000099999
chr18	5kb	5kb_4_6_45450000_45475000	0.01	0.0000799992000079999
chr18	5kb	5kb_2_1_45450000_45455000	0.01	0.000329996700033
chr18	5kb	5kb_7_21_46065000_46105000	0.01	0.0000799992000079999
chr18	5kb	5kb_4_6_46065000_46080000	0.01	0.0000499995000049999
chr18	5kb	5kb_2_1_46065000_46070000	0.01	0.000019999800002
chr18	5kb	5kb_7_21_44420000_44450000	0.01	0.000569994300056999
chr18	5kb	5kb_4_6_44435000_44450000	0.01	0.0000799992000079999
chr18	5kb	5kb_2_1_44445000_44450000	0.01	0.000169998300017
chr18	5kb	5kb_2_1_56185000_56190000	0.01	0.00019999800002
chr18	5kb	5kb_13_78_56260000_56320000	0.01	0.000269997300027
chr18	5kb	5kb_7_21_56290000_56320000	0.01	0.0000699993000069999
chr18	5kb	5kb_4_6_56290000_56305000	0.01	0.0000599994000059999
chr18	5kb	5kb_2_1_56290000_56295000	0.01	0.0000499995000049999
chr18	5kb	5kb_6_15_55850000_55875000	0.01	0.000019999800002
chr18	5kb	5kb_25_300_61000000_61125000	0.01	0.0000599994000059999
chr18	5kb	5kb_19_171_61000000_61090000	0.01	0.0000599994000059999
chr18	5kb	5kb_7_21_61000000_61030000	0.01	0.00000999990000099999
chr18	5kb	5kb_4_6_61015000_61030000	0.01	0.00000999990000099999
chr18	5kb	5kb_7_21_57565000_57595000	0.01	0.00000999990000099999
chr18	5kb	5kb_4_6_57565000_57580000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_74195000_74200000	0.01	0.00000999990000099999
chr18	5kb	5kb_76_2844_76375000_76755000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_76715000_76755000	0.01	0.0000799992000079999
chr18	5kb	5kb_2_1_76740000_76755000	0.01	0.0000799992000079999
chr18	5kb	5kb_73_2626_76375000_76750000	0.01	0.000809991900080999
chr18	5kb	5kb_31_465_76590000_76750000	0.01	0.00039999600004
chr18	5kb	5kb_21_210_76635000_76750000	0.01	0.000209997900021
chr18	5kb	5kb_6_15_76720000_76750000	0.01	0.0000899991000089999
chr18	5kb	5kb_3_3_3450000_3460000	0.01	0.000029999700003
chr18	5kb	5kb_5_10_3600000_3640000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_3600000_3610000	0.01	0.000019999800002
chr18	5kb	5kb_2_1_3600000_3605000	0.01	0.000019999800002
chr18	5kb	5kb_7_21_5380000_5410000	0.01	0.00000999990000099999
chr18	5kb	5kb_5_10_9250000_9270000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_9250000_9260000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_9250000_9255000	0.01	0.00000999990000099999
chr18	5kb	5kb_14_91_19680000_19750000	0.01	0.00000999990000099999
chr18	5kb	5kb_6_15_19720000_19750000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_19740000_19750000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_19745000_19750000	0.01	0.00000999990000099999
chr18	5kb	5kb_14_91_9780000_9945000	0.01	0.0000999990000099999
chr18	5kb	5kb_10_45_9900000_9945000	0.01	0.000039999600004
chr18	5kb	5kb_6_15_9900000_9925000	0.01	0.0000799992000079999
chr18	5kb	5kb_7_21_12965000_12995000	0.01	0.000509994900050999
chr18	5kb	5kb_3_3_12985000_12995000	0.01	0.000229997700023
chr18	5kb	5kb_23_253_11730000_11870000	0.01	0.00000999990000099999
chr18	5kb	5kb_10_45_11815000_11870000	0.01	0.00000999990000099999
chr18	5kb	5kb_7_21_11815000_11850000	0.01	0.000019999800002
chr18	5kb	5kb_4_6_11835000_11850000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_11845000_11850000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_21150000_21155000	0.01	0.000239997600024
chr18	5kb	5kb_13_78_33695000_33755000	0.01	0.000019999800002
chr18	5kb	5kb_5_10_33695000_33715000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_33705000_33715000	0.01	0.00000999990000099999
chr18	5kb	5kb_28_378_25410000_25560000	0.01	0.00000999990000099999
chr18	5kb	5kb_13_78_25495000_25560000	0.01	0.00000999990000099999
chr18	5kb	5kb_6_15_25530000_25560000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_25530000_25545000	0.01	0.00000999990000099999
chr18	5kb	5kb_9_36_51750000_51790000	0.01	0.002559974400256
chr18	5kb	5kb_13_78_32070000_32130000	0.01	0.0000899991000089999
chr18	5kb	5kb_23_253_1920000_2085000	0.01	0.001469985300147
chr18	5kb	5kb_2_1_3590000_3595000	0.01	0.0019999800002
chr18	5kb	5kb_2_1_19760000_19770000	0.01	0.000279997200028
chr18	5kb	5kb_3_3_25750000_25760000	0.01	0.000349996500035
chr18	5kb	5kb_27_351_28670000_28815000	0.01	0.001769982300177
chr19	500kb	500kb_20_190_36000000_50000000	0.01	0.00000999990000099999
chr19	500kb	500kb_38_703_0_19500000	0.01	0.00000999990000099999
chr19	500kb	500kb_13_78_0_6000000	0.01	0.00000999990000099999
chr19	500kb	500kb_8_28_0_3500000	0.01	0.00000999990000099999
