chr	res	node	FDR	emp.pval
chr16	5kb	5kb_2_1_51670000_51675000	0.01	0.000029999700003
chr16	5kb	5kb_9_36_46880000_46945000	0.01	0.00000999990000099999
chr16	5kb	5kb_6_15_46920000_46945000	0.01	0.00000999990000099999
chr16	5kb	5kb_6_15_48620000_48645000	0.01	0.000229997700023
chr16	5kb	5kb_2_1_48640000_48645000	0.01	0.000289997100029
chr16	5kb	5kb_15_105_55510000_55595000	0.01	0.000899991000089999
chr16	5kb	5kb_8_28_55515000_55560000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_55515000_55535000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_55530000_55535000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_55470000_55480000	0.01	0.000429995700043
chr16	5kb	5kb_2_1_55470000_55475000	0.01	0.00019999800002
chr16	5kb	5kb_8_28_73090000_73125000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_73090000_73100000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_11640000_11650000	0.01	0.00000999990000099999
chr16	5kb	5kb_6_15_11710000_11735000	0.01	0.000269997300027
chr16	5kb	5kb_2_1_30660000_30665000	0.01	0.000119998800012
chr16	5kb	5kb_2_1_31480000_31485000	0.01	0.001759982400176
chr16	5kb	5kb_2_1_2560000_2565000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_2245000_2255000	0.01	0.000749992500074999
chr16	5kb	5kb_2_1_730000_735000	0.01	0.000579994200057999
chr16	5kb	5kb_4_6_1820000_1835000	0.01	0.000429995700043
chr16	5kb	5kb_4_6_430000_445000	0.01	0.00119998800012
chr16	5kb	5kb_4_6_23860000_23875000	0.01	0.000119998800012
chr16	5kb	5kb_5_10_20905000_20925000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_69750000_69760000	0.01	0.002129978700213
chr16	5kb	5kb_3_3_69790000_69800000	0.01	0.000629993700062999
chr16	5kb	5kb_3_3_68840000_68850000	0.01	0.002039979600204
chr16	5kb	5kb_3_3_88600000_88610000	0.01	0.000179998200018
chr16	5kb	5kb_6_15_86965000_86995000	0.01	0.00000999990000099999
chr16	5kb	5kb_2_1_86600000_86605000	0.01	0.00000999990000099999
chr16	5kb	5kb_3_3_85780000_85790000	0.01	0.00029999700003
chr16	5kb	5kb_9_36_85535000_85585000	0.01	0.00000999990000099999
chr16	5kb	5kb_5_10_85380000_85400000	0.01	0.0000799992000079999
chr16	5kb	5kb_5_10_85180000_85200000	0.01	0.000469995300047
chr16	5kb	5kb_4_6_54960000_54975000	0.01	0.000529994700053
chr17	500kb	500kb_3_3_78000000_79000000	0.01	0.000829991700082999
chr17	500kb	500kb_7_21_72500000_75500000	0.01	0.000109998900011
chr17	500kb	500kb_15_105_48500000_65500000	0.01	0.001969980300197
chr17	500kb	500kb_12_66_38000000_80500000	0.01	0.00000999990000099999
chr17	500kb	500kb_9_36_38000000_42000000	0.01	0.00000999990000099999
chr17	500kb	500kb_3_3_79500000_80500000	0.01	0.00000999990000099999
chr17	500kb	500kb_4_6_7000000_26500000	0.01	0.00000999990000099999
chr17	50kb	50kb_4_6_76800000_76950000	0.01	0.000019999800002
chr17	50kb	50kb_2_1_73300000_73350000	0.01	0.0000899991000089999
chr17	50kb	50kb_5_10_73650000_73850000	0.01	0.00000999990000099999
chr17	50kb	50kb_5_10_74500000_74700000	0.01	0.00000999990000099999
chr17	50kb	50kb_2_1_75250000_75300000	0.01	0.00000999990000099999
chr17	50kb	50kb_5_10_57750000_57950000	0.01	0.00000999990000099999
chr17	50kb	50kb_9_36_70100000_70500000	0.01	0.000019999800002
chr17	50kb	50kb_5_10_42250000_42450000	0.01	0.00000999990000099999
chr17	50kb	50kb_4_6_41150000_41300000	0.01	0.000119998800012
chr17	50kb	50kb_9_36_39000000_39800000	0.01	0.00000999990000099999
chr17	50kb	50kb_4_6_39850000_40000000	0.01	0.00000999990000099999
chr17	50kb	50kb_5_10_38150000_38350000	0.01	0.000689993100068999
chr17	50kb	50kb_6_15_38400000_38650000	0.01	0.00000999990000099999
chr17	50kb	50kb_4_6_79650000_79800000	0.01	0.00000999990000099999
chr17	50kb	50kb_2_1_79750000_79800000	0.01	0.00000999990000099999
chr17	50kb	50kb_2_1_80750000_80800000	0.01	0.000209997900021
chr17	50kb	50kb_2_1_80200000_80250000	0.01	0.000129998700013
chr17	50kb	50kb_6_15_48200000_48450000	0.01	0.0000999990000099999
chr17	50kb	50kb_4_6_36900000_37050000	0.01	0.000829991700082999
chr17	50kb	50kb_4_6_17550000_17700000	0.01	0.001719982800172
chr17	50kb	50kb_5_10_7000000_7200000	0.01	0.000649993500064999
chr17	50kb	50kb_3_3_7100000_7200000	0.01	0.0000499995000049999
chr17	50kb	50kb_5_10_7250000_7450000	0.01	0.00000999990000099999
chr17	50kb	50kb_8_28_7700000_8050000	0.01	0.00000999990000099999
chr17	50kb	50kb_5_10_2250000_2450000	0.01	0.0000499995000049999
chr17	50kb	50kb_3_3_4800000_4900000	0.01	0.00000999990000099999
chr17	10kb	10kb_5_10_63050000_63090000	0.01	0.000839991600083999
chr17	10kb	10kb_8_28_60120000_60190000	0.01	0.004419955800442
chr17	10kb	10kb_3_3_60120000_60140000	0.01	0.000549994500054999
chr17	10kb	10kb_13_78_76840000_76960000	0.01	0.00000999990000099999
chr17	10kb	10kb_4_6_74700000_74730000	0.01	0.00000999990000099999
chr17	10kb	10kb_8_28_75420000_75490000	0.01	0.000779992200077999
chr17	10kb	10kb_12_66_62500000_62620000	0.01	0.000039999600004
chr17	10kb	10kb_7_21_62500000_62560000	0.01	0.000029999700003
chr17	10kb	10kb_3_3_60780000_61040000	0.01	0.00000999990000099999
chr17	10kb	10kb_11_55_58370000_58470000	0.01	0.002239977600224
chr17	10kb	10kb_5_10_58430000_58470000	0.01	0.0000799992000079999
chr17	10kb	10kb_5_10_48800000_48840000	0.01	0.000239997600024
chr17	10kb	10kb_11_55_55860000_56170000	0.01	0.000239997600024
chr17	10kb	10kb_10_45_56080000_56170000	0.01	0.0000999990000099999
chr17	10kb	10kb_6_15_70100000_70540000	0.01	0.000179998200018
chr17	10kb	10kb_3_3_70100000_70120000	0.01	0.0000499995000049999
chr17	10kb	10kb_5_10_42280000_42420000	0.01	0.00000999990000099999
chr17	10kb	10kb_11_55_40460000_40560000	0.01	0.000559994400055999
chr17	10kb	10kb_4_6_41150000_41180000	0.01	0.00000999990000099999
chr17	10kb	10kb_9_36_39700000_39780000	0.01	0.00000999990000099999
chr17	10kb	10kb_12_66_39850000_39960000	0.01	0.000019999800002
chr17	10kb	10kb_8_28_39890000_39960000	0.01	0.00000999990000099999
chr17	10kb	10kb_16_120_38520000_38690000	0.01	0.00000999990000099999
chr17	10kb	10kb_8_28_38620000_38690000	0.01	0.00000999990000099999
chr17	10kb	10kb_8_28_38520000_38610000	0.01	0.00000999990000099999
chr17	10kb	10kb_3_3_79970000_79990000	0.01	0.000719992800071999
chr17	10kb	10kb_3_3_80230000_80250000	0.01	0.000019999800002
chr17	10kb	10kb_4_6_48240000_48270000	0.01	0.00000999990000099999
chr17	10kb	10kb_7_21_48090000_48150000	0.01	0.00000999990000099999
chr17	10kb	10kb_4_6_46960000_46990000	0.01	0.00000999990000099999
chr17	10kb	10kb_4_6_17560000_17590000	0.01	0.000209997900021
chr17	10kb	10kb_4_6_7140000_7170000	0.01	0.00000999990000099999
chr17	10kb	10kb_8_28_7380000_7450000	0.01	0.00000999990000099999
chr17	10kb	10kb_7_21_7700000_7760000	0.01	0.00000999990000099999
chr17	10kb	10kb_8_28_8020000_8090000	0.01	0.00000999990000099999
chr17	10kb	10kb_5_10_4720000_4760000	0.01	0.000229997700023
chr17	5kb	5kb_2_1_64395000_64400000	0.01	0.000709992900070999
chr17	5kb	5kb_3_3_78075000_78085000	0.01	0.000029999700003
chr17	5kb	5kb_2_1_78075000_78080000	0.01	0.000019999800002
chr17	5kb	5kb_3_3_76335000_76345000	0.01	0.000129998700013
chr17	5kb	5kb_11_55_76845000_76965000	0.01	0.00000999990000099999
chr17	5kb	5kb_7_21_76845000_76875000	0.01	0.000039999600004
chr17	5kb	5kb_3_3_76845000_76855000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_76850000_76855000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_77020000_77030000	0.01	0.00000999990000099999
chr17	5kb	5kb_10_45_73340000_73385000	0.01	0.000479995200048
chr17	5kb	5kb_4_6_73370000_73385000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_73380000_73385000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_73695000_73715000	0.01	0.000019999800002
chr17	5kb	5kb_2_1_74660000_74665000	0.01	0.000389996100039
chr17	5kb	5kb_5_10_75475000_75495000	0.01	0.000479995200048
chr17	5kb	5kb_3_3_75485000_75495000	0.01	0.001019989800102
chr17	5kb	5kb_2_1_75485000_75490000	0.01	0.000209997900021
chr17	5kb	5kb_2_1_75380000_75385000	0.01	0.00000999990000099999
chr17	5kb	5kb_6_15_62500000_62525000	0.01	0.000019999800002
chr17	5kb	5kb_3_3_62500000_62510000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_57915000_57920000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_48975000_48995000	0.01	0.000559994400055999
chr17	5kb	5kb_5_10_48800000_48820000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_48810000_48820000	0.01	0.00000999990000099999
chr17	5kb	5kb_19_171_56080000_56175000	0.01	0.000569994300056999
chr17	5kb	5kb_6_15_56080000_56175000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_56080000_56175000	0.01	0.00000999990000099999
chr17	5kb	5kb_6_15_42400000_42425000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_42420000_42425000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_40570000_40575000	0.01	0.000029999700003
chr17	5kb	5kb_6_15_40540000_40565000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_40540000_40555000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_40550000_40555000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_40275000_40295000	0.01	0.002079979200208
chr17	5kb	5kb_3_3_40275000_40285000	0.01	0.000599994000059999
chr17	5kb	5kb_5_10_41150000_41170000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_41150000_41155000	0.01	0.000349996500035
chr17	5kb	5kb_3_3_41160000_41170000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_39805000_39825000	0.01	0.001339986600134
chr17	5kb	5kb_3_3_39805000_39815000	0.01	0.000169998300017
chr17	5kb	5kb_11_55_39735000_39785000	0.01	0.00000999990000099999
chr17	5kb	5kb_9_36_39735000_39775000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_39735000_39775000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_39735000_39740000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_38750000_38760000	0.01	0.00179998200018
chr17	5kb	5kb_2_1_38755000_38760000	0.01	0.000629993700062999
chr17	5kb	5kb_2_1_39910000_39915000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_39970000_39985000	0.01	0.000119998800012
chr17	5kb	5kb_2_1_39970000_39975000	0.01	0.0000699993000069999
chr17	5kb	5kb_6_15_40020000_40045000	0.01	0.000489995100048999
chr17	5kb	5kb_4_6_40020000_40035000	0.01	0.000279997200028
chr17	5kb	5kb_2_1_40020000_40025000	0.01	0.0000699993000069999
chr17	5kb	5kb_4_6_38250000_38265000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_38250000_38255000	0.01	0.0000699993000069999
chr17	5kb	5kb_2_1_38670000_38675000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_38645000_38650000	0.01	0.00000999990000099999
chr17	5kb	5kb_9_36_38620000_38695000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_38620000_38640000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_38630000_38640000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_38630000_38635000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_38605000_38615000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_38550000_38555000	0.01	0.000039999600004
chr17	5kb	5kb_8_28_79780000_79815000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_79795000_79815000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_79795000_79805000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_79795000_79800000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_79810000_79815000	0.01	0.0000699993000069999
chr17	5kb	5kb_4_6_80790000_80835000	0.01	0.000029999700003
chr17	5kb	5kb_3_3_80790000_80830000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_79985000_79995000	0.01	0.0000599994000059999
chr17	5kb	5kb_2_1_79985000_79990000	0.01	0.000459995400046
chr17	5kb	5kb_3_3_80245000_80255000	0.01	0.00029999700003
chr17	5kb	5kb_2_1_80250000_80255000	0.01	0.0000999990000099999
chr17	5kb	5kb_5_10_48255000_48275000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_48255000_48265000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_48255000_48260000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_48270000_48275000	0.01	0.00000999990000099999
chr17	5kb	5kb_7_21_48090000_48155000	0.01	0.0000799992000079999
chr17	5kb	5kb_4_6_48140000_48155000	0.01	0.000109998900011
chr17	5kb	5kb_2_1_48140000_48145000	0.01	0.00000999990000099999
chr17	5kb	5kb_7_21_48105000_48135000	0.01	0.000169998300017
chr17	5kb	5kb_2_1_48130000_48135000	0.01	0.000489995100048999
chr17	5kb	5kb_3_3_46985000_46995000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_46985000_46990000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_42615000_42620000	0.01	0.000489995100048999
chr17	5kb	5kb_3_3_36900000_36910000	0.01	0.000019999800002
chr17	5kb	5kb_2_1_36900000_36905000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_36880000_36895000	0.01	0.000449995500045
chr17	5kb	5kb_2_1_36890000_36895000	0.01	0.0000899991000089999
chr17	5kb	5kb_6_15_17490000_17515000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_17490000_17495000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_7140000_7150000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7145000_7150000	0.01	0.000179998200018
chr17	5kb	5kb_4_6_7210000_7225000	0.01	0.0000599994000059999
chr17	5kb	5kb_2_1_7210000_7215000	0.01	0.00000999990000099999
chr17	5kb	5kb_8_28_7380000_7415000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_7380000_7390000	0.01	0.0000599994000059999
chr17	5kb	5kb_5_10_7395000_7415000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7410000_7415000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_7770000_7790000	0.01	0.000539994600053999
chr17	5kb	5kb_3_3_7780000_7790000	0.01	0.000409995900041
chr17	5kb	5kb_2_1_7780000_7785000	0.01	0.000189998100019
chr17	5kb	5kb_9_36_7725000_7765000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_7745000_7765000	0.01	0.00000999990000099999
chr17	5kb	5kb_3_3_7745000_7755000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7750000_7755000	0.01	0.000019999800002
chr17	5kb	5kb_4_6_7725000_7740000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_7735000_7740000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_8050000_8055000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_8060000_8065000	0.01	0.00000999990000099999
chr17	5kb	5kb_15_105_2250000_2325000	0.01	0.000899991000089999
chr17	5kb	5kb_9_36_2285000_2325000	0.01	0.00000999990000099999
chr17	5kb	5kb_7_21_2285000_2315000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_2300000_2315000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_2300000_2305000	0.01	0.00000999990000099999
chr17	5kb	5kb_8_28_4840000_4875000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_4860000_4875000	0.01	0.0000599994000059999
chr17	5kb	5kb_2_1_4870000_4875000	0.01	0.000039999600004
chr17	5kb	5kb_4_6_4840000_4855000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_4850000_4855000	0.01	0.000019999800002
chr17	5kb	5kb_2_1_4840000_4845000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_2755000_2770000	0.01	0.0000599994000059999
chr17	5kb	5kb_7_21_4735000_4765000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_4735000_4750000	0.01	0.000219997800022
chr17	5kb	5kb_5_10_63050000_63095000	0.01	0.000249997500025
chr17	5kb	5kb_3_3_60120000_60130000	0.01	0.000219997800022
chr17	5kb	5kb_4_6_78820000_78835000	0.01	0.000869991300086999
chr17	5kb	5kb_3_3_76825000_76835000	0.01	0.001579984200158
chr17	5kb	5kb_12_66_73785000_73840000	0.01	0.00039999600004
chr17	5kb	5kb_4_6_74720000_74735000	0.01	0.00000999990000099999
chr17	5kb	5kb_4_6_75310000_75325000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_61040000_61045000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_61225000_61245000	0.01	0.001459985400146
chr17	5kb	5kb_3_3_58465000_58475000	0.01	0.00000999990000099999
chr17	5kb	5kb_2_1_66030000_66035000	0.01	0.001529984700153
chr17	5kb	5kb_3_3_70115000_70125000	0.01	0.00000999990000099999
chr17	5kb	5kb_5_10_41600000_41620000	0.01	0.000109998900011
chr17	5kb	5kb_4_6_41430000_41445000	0.01	0.000909990900090999
chr17	5kb	5kb_3_3_17585000_17595000	0.01	0.000249997500025
chr17	5kb	5kb_2_1_7250000_7255000	0.01	0.000769992300076999
chr17	5kb	5kb_2_1_1580000_1585000	0.01	0.003069969300307
chr17	5kb	5kb_11_55_4215000_4265000	0.01	0.001159988400116
chr18	500kb	500kb_9_36_0_4000000	0.01	0.00000999990000099999
chr18	500kb	500kb_10_45_7000000_12500000	0.01	0.00000999990000099999
chr18	500kb	500kb_7_21_18500000_21500000	0.01	0.00000999990000099999
chr18	500kb	500kb_18_153_43000000_61000000	0.01	0.000039999600004
chr18	100kb	100kb_3_3_600000_800000	0.01	0.00000999990000099999
chr18	100kb	100kb_11_55_9500000_11500000	0.01	0.0000499995000049999
chr18	100kb	100kb_20_190_59500000_61400000	0.01	0.000019999800002
chr18	50kb	50kb_9_36_3250000_3650000	0.01	0.00000999990000099999
chr18	50kb	50kb_4_6_11850000_12000000	0.01	0.00000999990000099999
chr18	50kb	50kb_5_10_9250000_9450000	0.01	0.000019999800002
chr18	50kb	50kb_6_15_26550000_26800000	0.01	0.0000599994000059999
chr18	50kb	50kb_4_6_20400000_20550000	0.01	0.000129998700013
chr18	50kb	50kb_8_28_21050000_21400000	0.01	0.000119998800012
chr18	50kb	50kb_6_15_21450000_21700000	0.01	0.00000999990000099999
chr18	50kb	50kb_5_10_74700000_74900000	0.01	0.0000599994000059999
chr18	50kb	50kb_4_6_55850000_56000000	0.01	0.000019999800002
chr18	50kb	50kb_8_28_60650000_61000000	0.01	0.00000999990000099999
chr18	50kb	50kb_5_10_46450000_46650000	0.01	0.0000799992000079999
chr18	50kb	50kb_7_21_47050000_47350000	0.01	0.000279997200028
chr18	50kb	50kb_12_66_41700000_42400000	0.01	0.001579984200158
chr18	50kb	50kb_4_6_42250000_42400000	0.01	0.00000999990000099999
chr18	50kb	50kb_5_10_33650000_33850000	0.01	0.00000999990000099999
chr18	10kb	10kb_12_66_3250000_3670000	0.01	0.00000999990000099999
chr18	10kb	10kb_7_21_3590000_3670000	0.01	0.00000999990000099999
chr18	10kb	10kb_5_10_3250000_3450000	0.01	0.00000999990000099999
chr18	10kb	10kb_11_55_600000_700000	0.01	0.00269997300027
chr18	10kb	10kb_6_15_650000_700000	0.01	0.000029999700003
chr18	10kb	10kb_4_6_9910000_9940000	0.01	0.000019999800002
chr18	10kb	10kb_8_28_11850000_11920000	0.01	0.00000999990000099999
chr18	10kb	10kb_4_6_11850000_11880000	0.01	0.00000999990000099999
chr18	10kb	10kb_10_45_9050000_9150000	0.01	0.000459995400046
chr18	10kb	10kb_7_21_9080000_9150000	0.01	0.00029999700003
chr18	10kb	10kb_5_10_9080000_9130000	0.01	0.000169998300017
chr18	10kb	10kb_8_28_9250000_9330000	0.01	0.000019999800002
chr18	10kb	10kb_5_10_9000000_9040000	0.01	0.000129998700013
chr18	10kb	10kb_2_1_9000000_9010000	0.01	0.000019999800002
chr18	10kb	10kb_11_55_20400000_20500000	0.01	0.00000999990000099999
chr18	10kb	10kb_6_15_20400000_20500000	0.01	0.00000999990000099999
chr18	10kb	10kb_6_15_21390000_21440000	0.01	0.001829981700183
chr18	10kb	10kb_4_6_21140000_21180000	0.01	0.002479975200248
chr18	10kb	10kb_3_3_21140000_21160000	0.01	0.00119998800012
chr18	10kb	10kb_2_1_21470000_21480000	0.01	0.00000999990000099999
chr18	10kb	10kb_23_253_74700000_74940000	0.01	0.0000599994000059999
chr18	10kb	10kb_12_66_74700000_74840000	0.01	0.00000999990000099999
chr18	10kb	10kb_8_28_74770000_74840000	0.01	0.00000999990000099999
chr18	10kb	10kb_5_10_51650000_51690000	0.01	0.003979960200398
chr18	10kb	10kb_2_1_51680000_51690000	0.01	0.002419975800242
chr18	10kb	10kb_14_91_55850000_55980000	0.01	0.001679983200168
chr18	10kb	10kb_5_10_55850000_55890000	0.01	0.00000999990000099999
chr18	10kb	10kb_15_105_56190000_56340000	0.01	0.000799992000079999
chr18	10kb	10kb_4_6_60650000_61040000	0.01	0.0000699993000069999
chr18	10kb	10kb_3_3_61010000_61040000	0.01	0.0000599994000059999
chr18	10kb	10kb_10_45_46480000_46570000	0.01	0.000219997800022
chr18	10kb	10kb_6_15_46480000_46530000	0.01	0.00000999990000099999
chr18	10kb	10kb_3_3_46480000_46500000	0.01	0.00000999990000099999
chr18	10kb	10kb_3_3_46510000_46530000	0.01	0.000579994200057999
chr18	10kb	10kb_6_15_47330000_47380000	0.01	0.000139998600014
chr18	10kb	10kb_6_15_42250000_42300000	0.01	0.00000999990000099999
chr18	10kb	10kb_10_45_33650000_33750000	0.01	0.00000999990000099999
chr18	10kb	10kb_6_15_33690000_33750000	0.01	0.00000999990000099999
chr18	10kb	10kb_22_231_32950000_33160000	0.01	0.0000799992000079999
chr18	10kb	10kb_13_78_32950000_33070000	0.01	0.000389996100039
chr18	10kb	10kb_9_36_32990000_33070000	0.01	0.000019999800002
chr18	10kb	10kb_4_6_33040000_33070000	0.01	0.00000999990000099999
chr18	5kb	5kb_10_45_3590000_3675000	0.01	0.00000999990000099999
chr18	5kb	5kb_5_10_3590000_3620000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_3590000_3595000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_3600000_3620000	0.01	0.00000999990000099999
chr18	5kb	5kb_7_21_3265000_3455000	0.01	0.0000899991000089999
chr18	5kb	5kb_2_1_3450000_3455000	0.01	0.000109998900011
chr18	5kb	5kb_4_6_9910000_9925000	0.01	0.0000499995000049999
chr18	5kb	5kb_2_1_9910000_9915000	0.01	0.000019999800002
chr18	5kb	5kb_4_6_11850000_11865000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_11850000_11855000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_9110000_9115000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_9250000_9260000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_9250000_9255000	0.01	0.00000999990000099999
chr18	5kb	5kb_4_6_26720000_26735000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_26730000_26735000	0.01	0.00000999990000099999
chr18	5kb	5kb_5_10_20400000_20420000	0.01	0.00029999700003
chr18	5kb	5kb_2_1_20400000_20405000	0.01	0.000029999700003
chr18	5kb	5kb_4_6_21150000_21165000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_21150000_21155000	0.01	0.000359996400036
chr18	5kb	5kb_6_15_74820000_74845000	0.01	0.00000999990000099999
chr18	5kb	5kb_4_6_74820000_74835000	0.01	0.000149998500015
chr18	5kb	5kb_4_6_56520000_56535000	0.01	0.002149978500215
chr18	5kb	5kb_2_1_56530000_56535000	0.01	0.000249997500025
chr18	5kb	5kb_3_3_46510000_46520000	0.01	0.0000499995000049999
chr18	5kb	5kb_2_1_46515000_46520000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_46355000_46365000	0.01	0.001119988800112
chr18	5kb	5kb_2_1_46360000_46365000	0.01	0.000339996600034
chr18	5kb	5kb_6_15_47335000_47360000	0.01	0.000359996400036
chr18	5kb	5kb_3_3_47335000_47345000	0.01	0.000259997400026
chr18	5kb	5kb_5_10_29260000_29280000	0.01	0.00000999990000099999
chr18	5kb	5kb_3_3_29260000_29270000	0.01	0.00000999990000099999
chr18	5kb	5kb_5_10_33690000_33710000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_33705000_33710000	0.01	0.000019999800002
chr18	5kb	5kb_4_6_3625000_3650000	0.01	0.002309976900231
chr18	5kb	5kb_2_1_3460000_3465000	0.01	0.001579984200158
chr18	5kb	5kb_6_15_650000_675000	0.01	0.0000799992000079999
chr18	5kb	5kb_2_1_13370000_13375000	0.01	0.000029999700003
chr18	5kb	5kb_2_1_9010000_9015000	0.01	0.00000999990000099999
chr18	5kb	5kb_7_21_21415000_21445000	0.01	0.001819981800182
chr18	5kb	5kb_2_1_21470000_21475000	0.01	0.000039999600004
chr18	5kb	5kb_2_1_21480000_21485000	0.01	0.00000999990000099999
chr18	5kb	5kb_2_1_51690000_51695000	0.01	0.000309996900031
chr18	5kb	5kb_6_15_55850000_55875000	0.01	0.002209977900221
chr18	5kb	5kb_13_78_56190000_56265000	0.01	0.003359966400336
chr18	5kb	5kb_4_6_61030000_61045000	0.01	0.0000599994000059999
chr18	5kb	5kb_2_1_46500000_46505000	0.01	0.001619983800162
chr18	5kb	5kb_5_10_42250000_42270000	0.01	0.000019999800002
chr18	5kb	5kb_5_10_33055000_33075000	0.01	0.00000999990000099999
chr19	500kb	500kb_13_78_0_6000000	0.01	0.00000999990000099999
chr19	500kb	500kb_6_15_3500000_6000000	0.01	0.0000699993000069999
chr19	500kb	500kb_7_21_0_3000000	0.01	0.00000999990000099999
chr19	500kb	500kb_3_3_0_1000000	0.01	0.00000999990000099999
chr19	500kb	500kb_2_1_500000_1000000	0.01	0.00000999990000099999
chr19	500kb	500kb_4_6_1500000_3000000	0.01	0.000959990400095999
chr19	500kb	500kb_13_78_13000000_19000000	0.01	0.00000999990000099999
chr19	500kb	500kb_10_45_38500000_43000000	0.01	0.00000999990000099999
chr19	500kb	500kb_5_10_43500000_45500000	0.01	0.000829991700082999
chr19	100kb	100kb_13_78_18200000_19400000	0.01	0.000719992800071999
chr19	100kb	100kb_17_136_13000000_14600000	0.01	0.00000999990000099999
chr19	100kb	100kb_17_136_40500000_42100000	0.01	0.000019999800002
chr19	50kb	50kb_5_10_34650000_34850000	0.01	0.000029999700003
chr19	50kb	50kb_2_1_36550000_36600000	0.01	0.00000999990000099999
chr19	50kb	50kb_3_3_28150000_28250000	0.01	0.000029999700003
chr19	50kb	50kb_2_1_4000000_4050000	0.01	0.00000999990000099999
chr19	50kb	50kb_5_10_3750000_3950000	0.01	0.00000999990000099999
chr19	50kb	50kb_2_1_500000_550000	0.01	0.0000499995000049999
