chromosome	name	p_value
chr19	5kb_2_1_3545000_3550000	9.999000099990002e-05
chr19	5kb_1_0_3570000_3570000	0.0141985801419858
chr19	5kb_2_1_3185000_3190000	0.0131986801319868
chr19	5kb_4_6_3055000_3070000	9.999000099990002e-05
chr19	5kb_2_1_3045000_3050000	0.033996600339966
chr19	5kb_2_1_3035000_3040000	0.0006999300069993
chr19	5kb_2_1_4335000_4340000	0.0485951404859514
chr19	5kb_2_1_4325000_4330000	0.0270972902709729
chr19	5kb_2_1_4270000_4275000	0.0040995900409959
chr19	5kb_2_1_4370000_4375000	0.0175982401759824
chr19	5kb_6_15_4545000_4570000	0.0002999700029997
chr19	5kb_6_15_4575000_4600000	0.0001999800019998
chr19	5kb_1_0_5290000_5290000	0.0001999800019998
chr19	5kb_2_1_5330000_5335000	9.999000099990002e-05
chr19	5kb_2_1_5205000_5210000	0.0070992900709929
chr19	5kb_2_1_5235000_5240000	9.999000099990002e-05
chr19	5kb_1_0_6065000_6065000	9.999000099990002e-05
chr19	5kb_2_1_6100000_6105000	0.0002999700029997
chr19	5kb_2_1_6180000_6185000	0.0390960903909609
chr19	5kb_2_1_19975000_19980000	0.0254974502549745
chr19	5kb_1_0_19515000_19515000	9.999000099990002e-05
chr19	5kb_3_3_19215000_19225000	0.0074992500749925
chr19	5kb_2_1_18395000_18400000	9.999000099990002e-05
chr19	5kb_1_0_18415000_18415000	0.0114988501149885
chr19	5kb_2_1_18285000_18290000	9.999000099990002e-05
chr19	5kb_1_0_18265000_18265000	0.0004999500049995
chr19	5kb_3_3_18990000_19000000	0.0487951204879512
chr19	5kb_6_15_18705000_18760000	0.0014998500149985
chr19	5kb_6_15_18675000_18700000	0.0016998300169983
chr19	5kb_9_36_18630000_18670000	0.0001999800019998
chr19	5kb_2_1_18530000_18535000	0.0011998800119988
chr19	5kb_3_3_16715000_16725000	0.0428957104289571
chr19	5kb_2_1_17400000_17405000	0.0062993700629937
chr19	5kb_4_6_17340000_17355000	0.0013998600139986
chr19	5kb_2_1_17660000_17665000	0.0492950704929507
chr19	5kb_3_3_17515000_17525000	0.0056994300569943
chr19	5kb_2_1_12835000_12840000	0.0134986501349865
chr19	5kb_4_6_12885000_12900000	9.999000099990002e-05
chr19	5kb_1_0_12905000_12905000	0.0005999400059994
chr19	5kb_2_1_13220000_13225000	0.0195980401959804
chr19	5kb_2_1_13230000_13235000	0.0332966703329667
chr19	5kb_2_1_13050000_13055000	9.999000099990002e-05
chr19	5kb_3_3_13165000_13175000	0.0416958304169583
chr19	5kb_4_6_13940000_13955000	9.999000099990002e-05
chr19	5kb_4_6_13960000_13975000	9.999000099990002e-05
chr19	5kb_1_0_13885000_13885000	9.999000099990002e-05
chr19	5kb_2_1_14195000_14200000	0.0161983801619838
chr19	5kb_11_55_14065000_14120000	0.0333966603339666
chr19	5kb_7_21_13585000_13615000	9.999000099990002e-05
chr19	5kb_2_1_13315000_13320000	0.0343965603439656
chr19	5kb_2_1_13270000_13275000	9.999000099990002e-05
chr19	5kb_2_1_14265000_14270000	9.999000099990002e-05
chr19	5kb_2_1_14490000_14495000	0.0010998900109989
chr19	5kb_9_36_15305000_15345000	0.0283971602839716
chr19	5kb_8_28_15240000_15275000	0.0005999400059994
chr19	5kb_10_45_15395000_15440000	0.0008999100089991
chr19	5kb_8_28_15350000_15390000	0.0050994900509949
chr19	5kb_1_0_14730000_14730000	0.0001999800019998
chr19	5kb_21_210_12365000_12495000	0.0245975402459754
chr19	5kb_4_6_11515000_11530000	0.0011998800119988
chr19	5kb_2_1_11555000_11560000	0.0086991300869913
chr19	5kb_1_0_11685000_11685000	0.0368963103689631
chr19	5kb_2_1_11255000_11260000	0.0214978502149785
chr19	5kb_1_0_11250000_11250000	0.0076992300769923
chr19	5kb_2_1_11215000_11220000	0.0388961103889611
chr19	5kb_1_0_11200000_11200000	9.999000099990002e-05
chr19	5kb_2_1_10450000_10460000	0.0113988601139886
chr19	5kb_2_1_10285000_10290000	0.0361963803619638
chr19	5kb_1_0_10360000_10360000	0.0260973902609739
chr19	5kb_3_3_10735000_10745000	0.0177982201779822
chr19	5kb_3_3_10685000_10695000	0.0347965203479652
chr19	5kb_2_1_7985000_7990000	0.0032996700329967
chr19	5kb_2_1_7935000_7940000	9.999000099990002e-05
chr19	5kb_5_10_6575000_6595000	0.0017998200179982
chr19	5kb_2_1_6735000_6745000	0.0213978602139786
chr19	5kb_2_1_6740000_6750000	0.0053994600539946
chr19	5kb_5_10_7270000_7290000	0.0126987301269873
chr19	5kb_2_1_7090000_7095000	0.0278972102789721
chr19	5kb_2_1_10175000_10180000	0.0253974602539746
chr19	5kb_4_6_10045000_10115000	0.0175982401759824
chr19	5kb_7_21_9730000_9900000	0.003999600039996
chr19	5kb_2_1_8630000_8635000	0.0188981101889811
chr19	5kb_2_1_9420000_9425000	0.0022997700229977
chr19	5kb_2_1_35490000_35495000	0.0144985501449855
chr19	5kb_1_0_34395000_34395000	0.0003999600039996
chr19	5kb_2_1_42030000_42035000	0.0271972802719728
chr19	5kb_5_10_24000000_24020000	0.030996900309969
chr19	5kb_2_1_24175000_24180000	9.999000099990002e-05
chr19	5kb_1_0_24185000_24185000	9.999000099990002e-05
chr19	5kb_1_0_24270000_24270000	9.999000099990002e-05
chr19	5kb_2_1_22870000_22875000	0.0285971402859714
chr19	5kb_1_0_52715000_52715000	0.0084991500849915
chr19	5kb_2_1_52720000_52725000	0.0432956704329567
chr19	5kb_2_1_52665000_52670000	0.0244975502449755
chr19	5kb_2_1_50985000_50990000	0.0025997400259974
chr19	5kb_2_1_51320000_51330000	0.0480951904809519
chr19	5kb_2_1_52995000_53000000	0.0187981201879812
chr19	5kb_4_6_54060000_54075000	9.999000099990002e-05
chr19	5kb_2_1_54540000_54545000	0.0292970702929707
chr19	5kb_3_3_54360000_54370000	9.999000099990002e-05
chr19	5kb_5_10_54375000_54395000	9.999000099990002e-05
chr19	5kb_9_36_54455000_54520000	0.0290970902909709
chr19	5kb_7_21_54420000_54450000	0.0087991200879912
chr19	5kb_1_0_56875000_56875000	0.0205979402059794
chr19	5kb_1_0_47550000_47550000	0.0064993500649935
chr19	5kb_2_1_47605000_47610000	0.0011998800119988
chr19	5kb_2_1_47615000_47620000	0.0008999100089991
chr19	5kb_2_1_45965000_45970000	0.0061993800619938
chr19	5kb_3_3_45950000_45960000	9.999000099990002e-05
chr19	5kb_4_6_45930000_45945000	9.999000099990002e-05
chr19	5kb_4_6_46915000_46930000	0.0088991100889911
chr19	5kb_2_1_46870000_46875000	0.0224977502249775
chr19	5kb_2_1_46850000_46855000	0.0040995900409959
chr19	5kb_2_1_46500000_46505000	0.0004999500049995
chr19	5kb_2_1_38755000_38760000	9.999000099990002e-05
chr19	5kb_2_1_38735000_38740000	9.999000099990002e-05
chr19	5kb_2_1_39890000_39895000	9.999000099990002e-05
chr19	5kb_2_1_40030000_40035000	0.0100989901009899
chr19	5kb_2_1_39995000_40000000	0.0178982101789821
chr19	5kb_3_3_45315000_45325000	9.999000099990002e-05
chr19	5kb_3_3_45260000_45270000	0.0147985201479852
chr19	5kb_1_0_45575000_45575000	0.000999900009999
chr19	5kb_4_6_45410000_45425000	9.999000099990002e-05
chr19	5kb_1_0_42815000_42815000	0.005999400059994
chr19	5kb_2_1_42805000_42810000	0.0257974202579742
chr19	5kb_2_1_42765000_42770000	0.0014998500149985
chr19	5kb_2_1_42780000_42785000	0.0025997400259974
chr19	5kb_2_1_42750000_42755000	0.0002999700029997
chr19	5kb_9_36_41770000_41810000	9.999000099990002e-05
chr19	5kb_6_15_41815000_41855000	9.999000099990002e-05
chr19	5kb_6_15_41670000_41700000	0.0004999500049995
chr19	5kb_11_55_41705000_41765000	9.999000099990002e-05
chr19	5kb_4_6_41240000_41255000	0.0290970902909709
chr19	5kb_3_3_41260000_41310000	0.0010998900109989
chr19	5kb_3_3_40870000_40880000	9.999000099990002e-05
chr19	5kb_2_1_480000_485000	0.0022997700229977
chr19	5kb_2_1_530000_535000	0.0003999600039996
chr19	5kb_1_0_510000_510000	0.0052994700529947
chr19	5kb_2_1_570000_580000	9.999000099990002e-05
chr19	5kb_1_0_780000_780000	9.999000099990002e-05
chr19	5kb_2_1_950000_955000	9.999000099990002e-05
chr19	5kb_1_0_925000_925000	9.999000099990002e-05
chr19	5kb_2_1_980000_985000	0.0093990600939906
chr19	5kb_2_1_1420000_1425000	0.0222977702229777
chr19	5kb_2_1_1405000_1410000	0.0001999800019998
chr19	5kb_1_0_1565000_1565000	0.0012998700129987
chr19	5kb_2_1_3975000_3980000	9.999000099990002e-05
chr19	5kb_1_0_3680000_3680000	0.0045995400459954
chr19	5kb_2_1_3685000_3690000	0.0218978102189781
chr19	5kb_2_1_3055000_3060000	9.999000099990002e-05
chr19	5kb_3_3_4545000_4555000	9.999000099990002e-05
chr19	5kb_3_3_4575000_4585000	9.999000099990002e-05
chr19	5kb_2_1_19885000_19890000	0.0298970102989701
chr19	5kb_2_1_19215000_19220000	0.0050994900509949
chr19	5kb_2_1_18705000_18710000	0.0022997700229977
chr19	5kb_4_6_18720000_18760000	0.0257974202579742
chr19	5kb_3_3_18675000_18685000	0.0018998100189981
chr19	5kb_5_10_18630000_18650000	9.999000099990002e-05
chr19	5kb_2_1_18870000_18875000	0.0281971802819718
chr19	5kb_2_1_17340000_17345000	0.0001999800019998
chr19	5kb_3_3_17325000_17335000	0.0148985101489851
chr19	5kb_3_3_17240000_17250000	0.0406959304069593
chr19	5kb_3_3_17220000_17230000	0.0404959504049595
chr19	5kb_1_0_17515000_17515000	0.0045995400459954
chr19	5kb_2_1_12885000_12890000	0.0107989201079892
chr19	5kb_2_1_12895000_12900000	0.0003999600039996
chr19	5kb_2_1_13165000_13170000	0.0216978302169783
chr19	5kb_2_1_13950000_13955000	9.999000099990002e-05
chr19	5kb_2_1_13960000_13965000	9.999000099990002e-05
chr19	5kb_2_1_13970000_13975000	0.0001999800019998
chr19	5kb_7_21_14090000_14120000	0.0343965603439656
chr19	5kb_3_3_13605000_13615000	9.999000099990002e-05
chr19	5kb_3_3_15265000_15275000	9.999000099990002e-05
chr19	5kb_5_10_15420000_15440000	0.000999900009999
chr19	5kb_4_6_15350000_15365000	0.0182981701829817
chr19	5kb_11_55_12365000_12420000	0.018998100189981
chr19	5kb_2_1_11455000_11460000	0.0487951204879512
chr19	5kb_2_1_11525000_11530000	0.0007999200079992
chr19	5kb_2_1_11545000_11550000	0.036996300369963
chr19	5kb_1_0_10710000_10710000	0.0256974302569743
chr19	5kb_1_0_10685000_10685000	9.999000099990002e-05
chr19	5kb_2_1_8220000_8225000	0.0257974202579742
chr19	5kb_2_1_6590000_6595000	0.0125987401259874
chr19	5kb_2_1_6710000_6715000	9.999000099990002e-05
chr19	5kb_2_1_7285000_7290000	0.004999500049995
chr19	5kb_2_1_7220000_7225000	0.0210978902109789
chr19	5kb_2_1_7460000_7465000	0.0217978202179782
chr19	5kb_1_0_10045000_10045000	0.006999300069993
chr19	5kb_3_3_9890000_9900000	9.999000099990002e-05
chr19	5kb_2_1_20190000_20200000	0.0008999100089991
chr19	5kb_3_3_24000000_24010000	0.0095990400959904
chr19	5kb_2_1_23965000_23970000	0.0187981201879812
chr19	5kb_5_10_54140000_54160000	0.026997300269973
chr19	5kb_2_1_54060000_54065000	9.999000099990002e-05
chr19	5kb_2_1_54360000_54365000	0.0060993900609939
chr19	5kb_1_0_54370000_54370000	9.999000099990002e-05
chr19	5kb_3_3_54375000_54385000	9.999000099990002e-05
chr19	5kb_5_10_54455000_54475000	0.0001999800019998
chr19	5kb_4_6_54435000_54450000	0.0154984501549845
chr19	5kb_3_3_56800000_56810000	0.0407959204079592
chr19	5kb_2_1_50015000_50020000	0.0321967803219678
chr19	5kb_2_1_45955000_45960000	0.0001999800019998
chr19	5kb_1_0_45950000_45950000	9.999000099990002e-05
chr19	5kb_2_1_45940000_45945000	9.999000099990002e-05
chr19	5kb_2_1_46925000_46930000	0.0292970702929707
chr19	5kb_2_1_46815000_46820000	0.036996300369963
chr19	5kb_2_1_45320000_45325000	9.999000099990002e-05
chr19	5kb_2_1_45260000_45265000	0.0078992100789921
chr19	5kb_3_3_45475000_45485000	0.0476952304769523
chr19	5kb_2_1_45410000_45415000	9.999000099990002e-05
chr19	5kb_4_6_41770000_41785000	9.999000099990002e-05
chr19	5kb_5_10_41790000_41810000	9.999000099990002e-05
chr19	5kb_3_3_41815000_41825000	0.0220977902209779
chr19	5kb_3_3_41830000_41855000	9.999000099990002e-05
chr19	5kb_2_1_41695000_41700000	0.0356964303569643
chr19	5kb_4_6_41670000_41685000	0.0026997300269973
chr19	5kb_6_15_41740000_41765000	0.0001999800019998
chr19	5kb_5_10_41705000_41725000	0.0006999300069993
chr19	5kb_2_1_41250000_41255000	0.0060993900609939
chr19	5kb_2_1_41260000_41265000	0.0001999800019998
chr19	5kb_2_1_40850000_40855000	0.0383961603839616
chr19	5kb_2_1_40875000_40880000	9.999000099990002e-05
chr19	5kb_1_0_40870000_40870000	0.0032996700329967
chr19	5kb_2_1_1725000_1730000	0.0292970702929707
chr19	5kb_2_1_4545000_4550000	9.999000099990002e-05
chr19	5kb_1_0_4555000_4555000	0.0130986901309869
chr19	5kb_2_1_4565000_4570000	0.0276972302769723
chr19	5kb_2_1_4575000_4580000	9.999000099990002e-05
chr19	5kb_1_0_18760000_18760000	0.005999400059994
chr19	5kb_1_0_18675000_18675000	0.006999300069993
chr19	5kb_2_1_18680000_18685000	0.0226977302269773
chr19	5kb_3_3_18640000_18650000	9.999000099990002e-05
chr19	5kb_3_3_18615000_18625000	0.0388961103889611
chr19	5kb_1_0_17335000_17335000	0.0287971202879712
chr19	5kb_2_1_17245000_17250000	0.0186981301869813
chr19	5kb_2_1_17225000_17230000	0.0192980701929807
chr19	5kb_3_3_14110000_14120000	0.0442955704429557
chr19	5kb_2_1_13610000_13615000	9.999000099990002e-05
chr19	5kb_1_0_15290000_15290000	0.0126987301269873
chr19	5kb_2_1_15265000_15270000	9.999000099990002e-05
chr19	5kb_2_1_15435000_15440000	0.0018998100189981
chr19	5kb_2_1_15375000_15380000	9.999000099990002e-05
chr19	5kb_2_1_15360000_15365000	0.0154984501549845
chr19	5kb_4_6_12400000_12420000	0.023997600239976
chr19	5kb_2_1_12785000_12790000	0.0292970702929707
chr19	5kb_2_1_9895000_9900000	9.999000099990002e-05
chr19	5kb_2_1_43835000_43840000	0.0267973202679732
chr19	5kb_2_1_24000000_24005000	0.0020997900209979
chr19	5kb_2_1_23860000_23865000	0.0013998600139986
chr19	5kb_2_1_54155000_54160000	0.0024997500249975
chr19	5kb_2_1_54375000_54380000	9.999000099990002e-05
chr19	5kb_2_1_54455000_54460000	9.999000099990002e-05
chr19	5kb_2_1_54445000_54450000	0.0325967403259674
chr19	5kb_2_1_56800000_56805000	0.0200979902009799
chr19	5kb_2_1_46900000_46905000	0.0286971302869713
chr19	5kb_2_1_45475000_45480000	0.0254974502549745
chr19	5kb_2_1_41770000_41775000	9.999000099990002e-05
chr19	5kb_3_3_41790000_41800000	9.999000099990002e-05
chr19	5kb_2_1_41805000_41810000	9.999000099990002e-05
chr19	5kb_1_0_41855000_41855000	9.999000099990002e-05
chr19	5kb_2_1_41830000_41835000	0.0014998500149985
chr19	5kb_2_1_41680000_41685000	0.0027997200279972
chr19	5kb_3_3_41755000_41765000	9.999000099990002e-05
chr19	5kb_3_3_41715000_41725000	0.0015998400159984
chr19	5kb_2_1_18645000_18650000	9.999000099990002e-05
chr19	5kb_1_0_18640000_18640000	9.999000099990002e-05
chr19	5kb_1_0_18625000_18625000	0.0051994800519948
chr19	5kb_2_1_17880000_17885000	0.0022997700229977
chr19	5kb_1_0_17940000_17940000	0.0244975502449755
chr19	5kb_2_1_14110000_14115000	0.0346965303469653
chr19	5kb_2_1_15325000_15330000	0.0285971402859714
chr19	5kb_1_0_12175000_12175000	0.0101989801019898
chr19	5kb_2_1_12400000_12405000	0.0138986101389861
chr19	5kb_2_1_12440000_12445000	0.0354964503549645
chr19	5kb_2_1_20235000_20240000	0.0393960603939606
chr19	5kb_2_1_41795000_41800000	9.999000099990002e-05
chr19	5kb_1_0_41765000_41765000	9.999000099990002e-05
chr19	5kb_2_1_41720000_41725000	0.000999900009999
chr19	5kb_2_1_12370000_12375000	0.0204979502049795
chr20	100kb_333_55224_29600000_62900000	9.999000099990002e-05
chr20	100kb_190_17948_29600000_48600000	0.0028997100289971
chr20	100kb_143_10151_48700000_62900000	0.0014998500149985
chr20	100kb_127_7994_29600000_48600000	9.999000099990002e-05
chr20	100kb_73_2628_48700000_55900000	9.999000099990002e-05
chr20	100kb_53_1378_43400000_48600000	0.0001999800019998
chr20	100kb_74_2701_29600000_37000000	0.0008999100089991
chr20	50kb_43_903_48700000_50800000	9.999000099990002e-05
chr20	100kb_15_105_0_1400000	9.999000099990002e-05
chr20	50kb_68_2278_45300000_48650000	9.999000099990002e-05
chr20	100kb_37_666_33400000_37000000	0.0163983601639836
chr20	100kb_37_666_29600000_33300000	0.0226977302269773
chr20	50kb_26_325_49550000_50800000	0.0007999200079992
chr20	50kb_17_136_48700000_49500000	9.999000099990002e-05
chr20	50kb_43_903_56000000_58100000	9.999000099990002e-05
chr20	50kb_20_190_61900000_62950000	0.0084991500849915
chr20	100kb_8_28_0_700000	9.999000099990002e-05
chr20	50kb_22_231_47600000_48650000	9.999000099990002e-05
chr20	50kb_46_1035_45300000_47550000	0.0004999500049995
chr20	50kb_46_1032_33400000_35650000	9.999000099990002e-05
chr20	50kb_12_66_50250000_50800000	9.999000099990002e-05
chr20	10kb_32_496_49230000_49540000	9.999000099990002e-05
chr20	10kb_53_1378_48700000_49220000	9.999000099990002e-05
chr20	50kb_21_210_52200000_53200000	0.0024997500249975
chr20	50kb_27_351_56800000_58100000	9.999000099990002e-05
chr20	50kb_13_78_61900000_62600000	0.0002999700029997
chr20	100kb_5_10_300000_700000	9.999000099990002e-05
chr20	50kb_10_45_44500000_44950000	0.0023997600239976
chr20	50kb_7_21_47600000_47900000	0.0141985801419858
chr20	50kb_15_105_47950000_48650000	0.0001999800019998
chr20	50kb_26_325_46300000_47550000	0.0112988701129887
chr20	50kb_20_190_45300000_46250000	0.0183981601839816
chr20	50kb_17_136_35700000_36500000	0.0383961603839616
chr20	50kb_30_435_34200000_35650000	9.999000099990002e-05
chr20	50kb_30_435_30200000_31650000	0.0051994800519948
chr20	50kb_14_91_32700000_33350000	0.0006999300069993
chr20	5kb_1_0_37300000_37300000	0.0462953704629537
chr20	10kb_58_1653_50250000_50830000	9.999000099990002e-05
chr20	10kb_15_105_49400000_49540000	9.999000099990002e-05
chr20	10kb_17_136_49230000_49390000	9.999000099990002e-05
chr20	10kb_38_703_48700000_49070000	9.999000099990002e-05
chr20	50kb_10_45_52200000_52650000	0.0001999800019998
chr20	10kb_70_2414_57380000_58140000	9.999000099990002e-05
chr20	10kb_65_2080_56800000_57800000	0.003999600039996
chr20	50kb_6_15_60600000_60900000	0.0355964403559644
chr20	10kb_17_136_61900000_62160000	9.999000099990002e-05
chr20	10kb_28_378_2910000_3190000	0.0326967303269673
chr20	10kb_20_190_300000_490000	9.999000099990002e-05
chr20	100kb_1_0_200000_200000	0.0183981601839816
chr20	50kb_22_231_6000000_7050000	0.0010998900109989
chr20	10kb_25_300_5530000_5770000	0.0147985201479852
chr20	50kb_5_10_3700000_4000000	0.0402959704029597
chr20	10kb_61_1830_10450000_11070000	0.0003999600039996
chr20	10kb_12_66_44500000_44610000	0.0001999800019998
chr20	10kb_22_231_43900000_44110000	0.0004999500049995
chr20	10kb_16_120_47750000_47940000	0.0265973402659734
chr20	10kb_59_1711_47950000_48530000	0.0002999700029997
chr20	10kb_94_4371_46300000_47240000	0.0484951504849515
chr20	10kb_49_1176_45810000_46290000	0.0017998200179982
chr20	10kb_48_1128_35700000_36170000	0.0024997500249975
chr20	50kb_18_153_34800000_35650000	9.999000099990002e-05
chr20	50kb_12_66_34200000_34750000	0.0005999400059994
chr20	50kb_16_120_30200000_30950000	0.0055994400559944
chr20	10kb_67_2210_32720000_33390000	0.0006999300069993
chr20	50kb_8_28_32300000_32650000	0.0004999500049995
chr20	10kb_17_136_39600000_39760000	0.0017998200179982
chr20	10kb_47_1081_50250000_50710000	9.999000099990002e-05
chr20	5kb_12_66_49485000_49545000	9.999000099990002e-05
chr20	5kb_11_55_49345000_49395000	9.999000099990002e-05
chr20	5kb_70_2415_48700000_49075000	9.999000099990002e-05
chr20	5kb_6_15_48705000_48790000	0.042995700429957
chr20	10kb_49_1176_55160000_55640000	0.0012998700129987
chr20	10kb_36_630_52200000_52550000	9.999000099990002e-05
chr20	10kb_64_2016_57380000_58080000	9.999000099990002e-05
chr20	10kb_41_820_57040000_57800000	9.999000099990002e-05
chr20	5kb_24_276_62050000_62165000	9.999000099990002e-05
chr20	5kb_74_2699_1760000_2145000	0.0426957304269573
chr20	10kb_10_45_2910000_3010000	0.0460953904609539
chr20	5kb_2_1_305000_320000	9.999000099990002e-05
chr20	5kb_38_703_300000_495000	9.999000099990002e-05
chr20	5kb_10_45_250000_295000	0.0001999800019998
chr20	10kb_16_120_23600000_23750000	0.0001999800019998
chr20	10kb_27_351_17630000_17990000	0.0303969603039696
chr20	50kb_11_55_6000000_6500000	0.0005999400059994
chr20	5kb_47_1081_5530000_5775000	0.0132986701329867
chr20	10kb_17_136_5000000_5170000	0.0267973202679732
chr20	10kb_15_105_3900000_4040000	0.0044995500449955
chr20	10kb_28_378_12510000_12800000	0.0337966203379662
chr20	10kb_20_190_10450000_10640000	0.0161983801619838
chr20	10kb_41_820_10650000_11070000	0.0018998100189981
chr20	5kb_14_91_44500000_44580000	0.0001999800019998
chr20	5kb_41_820_43905000_44115000	0.0003999600039996
chr20	5kb_28_378_47750000_47945000	0.0186981301869813
chr20	10kb_37_666_48170000_48530000	0.0020997900209979
chr20	10kb_22_231_47950000_48160000	0.0327967203279672
chr20	10kb_63_1953_46300000_46920000	0.0001999800019998
chr20	10kb_23_253_45820000_46040000	0.0008999100089991
chr20	10kb_32_496_35860000_36170000	0.0028997100289971
chr20	50kb_8_28_34800000_35150000	9.999000099990002e-05
chr20	50kb_10_45_35200000_35650000	0.0024997500249975
chr20	10kb_35_595_34200000_34540000	9.999000099990002e-05
chr20	10kb_24_276_33650000_33880000	0.0302969703029697
chr20	10kb_38_703_31000000_31370000	0.0451954804519548
chr20	50kb_9_36_30200000_30600000	0.0043995600439956
chr20	50kb_2_1_30100000_30150000	0.0001999800019998
chr20	10kb_66_2145_32720000_33380000	0.0006999300069993
chr20	5kb_25_300_32300000_32435000	0.0303969603039696
chr20	5kb_55_1485_32420000_32695000	0.0053994600539946
chr20	5kb_33_528_39600000_39765000	0.0016998300169983
chr20	5kb_10_45_43260000_43305000	0.0438956104389561
chr20	5kb_32_496_50250000_50405000	0.0021997800219978
chr20	5kb_62_1889_50410000_50715000	9.999000099990002e-05
chr20	5kb_6_15_49520000_49545000	9.999000099990002e-05
chr20	5kb_6_15_49485000_49515000	0.0103989601039896
chr20	5kb_7_21_49400000_49430000	0.0366963303669633
chr20	5kb_7_21_49345000_49375000	9.999000099990002e-05
chr20	5kb_14_91_48700000_48795000	0.0251974802519748
chr20	5kb_56_1540_48800000_49075000	0.0002999700029997
chr20	5kb_5_10_48705000_48725000	0.0371962803719628
chr20	5kb_77_2926_55165000_55555000	0.0007999200079992
chr20	5kb_44_946_52205000_52555000	0.0005999400059994
chr20	5kb_28_378_52200000_52550000	9.999000099990002e-05
chr20	10kb_20_190_57380000_57630000	9.999000099990002e-05
chr20	10kb_23_253_57220000_57800000	9.999000099990002e-05
chr20	5kb_15_105_60875000_60945000	0.0041995800419958
chr20	5kb_15_105_60600000_60720000	0.0215978402159784
chr20	5kb_11_55_62115000_62165000	9.999000099990002e-05
chr20	5kb_32_496_1760000_1930000	0.0003999600039996
chr20	5kb_19_171_2910000_3015000	0.0416958304169583
chr20	5kb_21_210_300000_410000	9.999000099990002e-05
chr20	5kb_6_15_270000_295000	0.0004999500049995
chr20	5kb_31_464_23605000_23755000	0.0001999800019998
chr20	5kb_44_946_17630000_17985000	0.0095990400959904
chr20	5kb_19_171_17500000_17590000	0.0375962403759624
chr20	10kb_23_253_8820000_9040000	0.0383961603839616
chr20	50kb_3_3_6000000_6100000	9.999000099990002e-05
chr20	5kb_20_190_5530000_5775000	0.0352964703529647
chr20	10kb_9_36_5090000_5170000	0.0133986601339866
chr20	5kb_16_120_3970000_4045000	0.0152984701529847
chr20	5kb_6_15_4050000_4075000	0.0274972502749725
chr20	5kb_18_153_4600000_4685000	0.0131986801319868
chr20	10kb_15_105_12650000_12800000	0.0410958904109589
chr20	5kb_17_136_10450000_10530000	0.0124987501249875
chr20	10kb_25_300_10650000_10890000	0.0002999700029997
chr20	5kb_8_28_17860000_17895000	0.004999500049995
chr20	5kb_6_15_44620000_44645000	0.0121987801219878
chr20	5kb_4_6_44600000_44615000	0.0128987101289871
chr20	5kb_8_28_44500000_44535000	9.999000099990002e-05
chr20	5kb_35_595_43935000_44115000	9.999000099990002e-05
chr20	5kb_13_78_47750000_47870000	0.002999700029997
chr20	5kb_21_210_47660000_47795000	0.0084991500849915
chr20	5kb_71_2478_48170000_48535000	0.0030996900309969
chr20	5kb_15_105_47950000_48165000	9.999000099990002e-05
chr20	10kb_24_276_46300000_46530000	9.999000099990002e-05
chr20	5kb_7_21_45300000_45330000	0.0496950304969503
chr20	5kb_23_253_45900000_46010000	0.0003999600039996
chr20	5kb_30_435_36025000_36175000	0.0002999700029997
chr20	50kb_3_3_35050000_35150000	9.999000099990002e-05
chr20	10kb_35_595_35200000_35540000	0.0083991600839916
chr20	10kb_23_253_34320000_34540000	0.0186981301869813
chr20	10kb_12_66_34200000_34310000	9.999000099990002e-05
chr20	5kb_45_990_33650000_33885000	0.0280971902809719
chr20	5kb_2_1_31380000_31390000	0.0123987601239876
chr20	10kb_12_66_31260000_31370000	0.0262973702629737
chr20	10kb_20_190_30200000_30390000	9.999000099990002e-05
chr20	5kb_19_171_30100000_30195000	0.0001999800019998
chr20	10kb_39_741_32720000_33110000	0.0076992300769923
chr20	10kb_27_351_33120000_33380000	0.0281971802819718
chr20	5kb_12_66_32365000_32435000	0.0278972102789721
chr20	5kb_28_378_32520000_32655000	9.999000099990002e-05
chr20	5kb_13_78_39700000_39765000	0.0120987901209879
chr20	5kb_20_190_39600000_39695000	0.034996500349965
chr20	5kb_8_28_37230000_37265000	0.0417958204179582
chr20	5kb_5_10_43125000_43145000	0.0002999700029997
chr20	5kb_5_10_43260000_43280000	0.0027997200279972
chr20	5kb_33_528_42790000_43000000	0.0358964103589641
chr20	5kb_21_210_42210000_42315000	0.0110988901109889
chr20	5kb_19_171_50315000_50405000	0.0001999800019998
chr20	5kb_60_1770_50410000_50715000	9.999000099990002e-05
chr20	5kb_7_21_50775000_50805000	0.0366963303669633
chr20	5kb_3_3_49535000_49545000	9.999000099990002e-05
chr20	5kb_3_3_49505000_49515000	0.0343965603439656
chr20	5kb_3_3_49400000_49410000	0.0228977102289771
chr20	5kb_3_3_49365000_49375000	0.0063993600639936
chr20	5kb_4_6_49345000_49360000	9.999000099990002e-05
chr20	5kb_5_10_48700000_48795000	0.0018998100189981
chr20	5kb_33_528_48800000_48960000	9.999000099990002e-05
chr20	5kb_2_1_48720000_48725000	0.0173982601739826
chr20	5kb_39_741_55165000_55365000	0.0001999800019998
chr20	5kb_12_66_55765000_55825000	0.0321967803219678
chr20	5kb_5_10_52735000_52755000	0.0201979802019798
chr20	5kb_28_378_52340000_52480000	9.999000099990002e-05
chr20	5kb_16_120_52200000_52550000	9.999000099990002e-05
chr20	5kb_39_739_57380000_57635000	9.999000099990002e-05
